-0.0833333333333333,-0.0829403230930351,-0.082703930791512,-0.0826070018248973,-0.0826300755085634,-0.0827526533865083,-0.0829542923545558,-0.0832154682543433,-0.0835181911364469,-0.0838463830560348,-0.0841860501974665,-0.0845252924444984,-0.0848541962526892,-0.0851646531159609,-0.0854501386981386,-0.0857054791495228,-0.0859266228985795,-0.0861104292286543,-0.0862544795653418,-0.0863569135760401,-0.0864162896844544,-0.0864314681269069,-0.0864015139323832,-0.0863256169498082,-0.0862030260871529,-0.0860329951343815,-0.0858147378266673,-0.0855473901092089,-0.0852299778573762,-0.0848613885680397,-0.0844403457621193,-0.0839653850226267,-0.0834348307380503,-0.0828467727305494,-0.0821990420251674,-0.0814891850631165,-0.0807144356813188,-0.0798716841733904,-0.078957442714671,-0.0779678063752676,-0.0768984088588577,-0.0757443719883269,-0.0745002478079547,-0.0731599519798304,-0.071716686911414,-0.0701628527510648,-0.0684899440150012,-0.066688429144505,-0.0647476097126985,-0.062655455275264,-0.0603984089490684,-0.0579611576542699,-0.0553263595000497,-0.0524743189401217,-0.0493825979500724,-0.0460255484220042,-0.0423737470151327,-0.0383933085509292,-0.0340450473027131,-0.0292834466682558,-0.0240553860097319,-0.0182985579318596,-0.0119394886645766,-0.00489104685872369,0.0934445337318026,0.185654921389937,0.248746433917797,0.301374174664657,0.348484128683143,0.392381567675521,0.434450945704344,0.475680777191802,0.516881525938413,0.558798347740657,0.602182254092425,0.647844103007477,0.696701685639847,0.749823354463655,0.808466713480869,0.87410631752407,0.948441204278748,1.03337551810331,1.13097899609773,1.24345869136616,1.37319545787197,1.52289815358634,1.69590415822215,1.89663617033746,2.13124545478289,2.40854196152219,2.74143856657061,3.14936553020673,3.66258496021532,4.33043771273224,5.23839718434904,6.54704746313597,8.59402135448187,12.2174505013665,20.1515960827599,48.0773034474034
-0.0846973927430415,-0.0843238910205437,-0.0841229172525974,-0.0840744753773392,-0.084155883182052,-0.0843433741132765,-0.0846134589622822,-0.0849439761983436,-0.0853148101046709,-0.0857082976048998,-0.0861093730840019,-0.0865055143072474,-0.0868865536942024,-0.0872444116422963,-0.087572796610391,-0.0878669037710258,-0.0881231324655889,-0.0883388335030074,-0.0885120907236242,-0.0886415369102186,-0.088726201573901,-0.0887653868640512,-0.0887585674129171,-0.0887053099940261,-0.0886052092152587,-0.0884578359287284,-0.0882626955269068,-0.0880191937551052,-0.087726608078623,-0.0873840629890315,-0.0869905079178104,-0.0865446966512575,-0.0860451673145763,-0.0854902221218824,-0.0848779061786959,-0.0842059846793182,-0.0834719178673098,-0.0826728331257721,-0.0818054935367607,-0.0808662621962365,-0.0798510614915132,-0.0787553264399093,-0.077573951046645,-0.0763012264615141,-0.0749307694903009,-0.0734554397385969,-0.0718672433198734,-0.0701572206298828,-0.0683153151541325,-0.0663302196062678,-0.0641891948561025,-0.0618778560487528,-0.0593799189776513,-0.056676898070592,-0.0537477451682294,-0.0505684154703007,-0.047111343397074,-0.0433448063939659,-0.0392321485332145,-0.0347308276466417,-0.0297912389920535,-0.0243552542126885,-0.0183543953867538,-0.011707538686491,-0.00431800852509943,0.104868087140229,0.190997881509042,0.252345559693391,0.304169864116679,0.350944960127343,0.394842261695984,0.437210619171333,0.479048093632762,0.521205001757557,0.564493797885505,0.609762468598563,0.657953261007311,0.710155104788462,0.767650494774068,0.831951263032353,0.904812492718616,0.988213977869444,1.0843115513443,1.19538931919886,1.32387434867494,1.4724797835209,1.64451237878975,1.84435060364124,2.07811494486041,2.3546277646559,2.68689773384059,3.0946074719208,3.60858590995369,4.27942806622805,5.1955095361516,6.52474070313332,8.62592384339156,12.4126975215509,21.0055249232259,54.3868277127453
-0.0862686515571464,-0.0859115540760356,-0.0857439130511365,-0.0857424868561,-0.0858808958471765,-0.0861316500446667,-0.0864678470080594,-0.0868644459718988,-0.0872990966452314,-0.0877525603267837,-0.0882087994322442,-0.0886548274443686,-0.0890804085866206,-0.089477682065771,-0.0898407664522146,-0.0901653808069655,-0.090448503380695,-0.0906880770727544,-0.0908827631293178,-0.0910317400117783,-0.0911345420899652,-0.0911909320226219,-0.0912008007760883,-0.0911640897810446,-0.0910807304672668,-0.090950597188473,-0.0907734702684073,-0.090549006526921,-0.0902767151696033,-0.0899559373498628,-0.0895858280484329,-0.0891653391745112,-0.088693202987553,-0.0881679150800423,-0.0875877162586141,-0.0869505727209546,-0.0862541539543936,-0.0854958077828514,-0.0846725319640334,-0.0837809416893982,-0.0828172322649375,-0.081777136149469,-0.0806558733957009,-0.0794480943730385,-0.078147813443333,-0.0767483320027387,-0.0752421489828574,-0.0736208565073496,-0.071875017906456,-0.0699940246757586,-0.0679659281936068,-0.0657772410400565,-0.0634127015313395,-0.0608549935214518,-0.0580844115251682,-0.0550784586492699,-0.0518113614993176,-0.0482534819129082,-0.0443705997251948,-0.0401230333478471,-0.0354645551252755,-0.0303410453877003,-0.0246888117196139,-0.0184324766885294,-0.0114823061385983,-0.00373080862119767,0.114603915014354,0.195831850203466,0.255619498077798,0.306737768472568,0.353263851670508,0.397258275052663,0.440048750675606,0.482657288977342,0.52599166396797,0.570954654138529,0.618521581834471,0.669805111841343,0.726112664482781,0.788992583624905,0.860257337589741,0.941968917611843,1.03638247961556,1.14587653621295,1.27293916006222,1.4202930225486,1.59120710479321,1.7899977142314,2.02272832770119,2.29819879988594,2.62946426525734,3.03638173964716,3.55020932116306,4.22252706304514,5.14402684193775,6.48848935914039,8.63155218349275,12.5454450869464,21.6316799452439,58.2866934111524
-0.08810004559081,-0.0877544200170752,-0.0876158032681603,-0.0876573364741285,-0.0878484857712223,-0.0881576120367157,-0.0885540861029137,-0.0890098254511122,-0.0895002336914861,-0.0900046086420926,-0.0905061359610734,-0.0909916014523655,-0.0914509442990828,-0.0918767476127805,-0.0922637327341931,-0.09260829683066,-0.0929081127238079,-0.0931617959582557,-0.0933686358300841,-0.0935283829086609,-0.093641084078349,-0.0937069561859702,-0.093726290237836,-0.0936993792644515,-0.0936264641857929,-0.0935076931249702,-0.0933430905749645,-0.0931325336098149,-0.0928757329590921,-0.0925722172534816,-0.0922213191228103,-0.0918221621075669,-0.0913736475496306,-0.090874440772812,-0.0903229559610463,-0.0897173392008186,-0.0890554491813121,-0.0883348350454737,-0.0875527108604786,-0.0867059261282483,-0.0857909316855558,-0.0848037402474309,-0.0837398807241956,-0.0825943452871843,-0.0813615279650683,-0.0800351533135693,-0.0786081934056433,-0.0770727710231093,-0.075420046476164,-0.0736400849109443,-0.0717217002567026,-0.0696522710733703,-0.0674175224347809,-0.0650012665531873,-0.0623850930247687,-0.0595479972303897,-0.0564659323955785,-0.0531112668753107,-0.049452123080039,-0.0454515676874163,-0.0410666138266404,-0.0362469840100007,-0.0309335666687332,-0.0250564778015784,-0.0185326105522668,-0.0112625169953016,-0.00312641491184732,0.12302581772031,0.200185819470495,0.258580112734427,0.309090979407481,0.355461947227731,0.399665144338885,0.443023523636307,0.48660092594286,0.531385407576654,0.578400426738309,0.628788598720062,0.683883209301288,0.745267707082605,0.814811757741272,0.894664890259448,0.987195593540389,1.0948979114828,1.22034141132896,1.3662684323423,1.53590505472673,1.73348665369444,1.96499107748906,2.23915799161154,2.56903693734921,2.97457836021068,3.48732755354851,4.15957244077977,5.08371700854441,6.43790634346195,8.61010699723778,12.6134066112464,22.019075889924,59.7371731986588
-0.0902555408252842,-0.0899140430269495,-0.0897969938102119,-0.0898736612210554,-0.0901090020524016,-0.0904669158510223,-0.0909128697186904,-0.0914157317953341,-0.0919488065336178,-0.092490184780909,-0.093022586930916,-0.0935328887279308,-0.0940114928319254,-0.0944516655670351,-0.0948489137608128,-0.0952004402867082,-0.0955046915956955,-0.0957609951595005,-0.0959692768621109,-0.096129845393916,-0.0962432305650034,-0.0963100637398425,-0.0963309904275307,-0.0963066069526786,-0.0962374148451924,-0.0961237880329953,-0.0959659490886971,-0.0957639516950061,-0.0955176671933966,-0.0952267736068061,-0.0948907459165588,-0.0945088466569118,-0.0940801160920737,-0.0936033613792136,-0.0930771442110686,-0.0924997664838394,-0.0918692535574565,-0.0911833346711166,-0.0904394200502359,-0.0896345741930946,-0.0887654847565029,-0.0878284263685066,-0.086819218579909,-0.0857331770212904,-0.0845650566526712,-0.0833089857716886,-0.0819583891733422,-0.0805058985174506,-0.0789432475425087,-0.0772611492453767,-0.0754491514974099,-0.0734954667529635,-0.0713867704779951,-0.0691079616217565,-0.0666418767896091,-0.0639689476381172,-0.0610667882545938,-0.0579096956995679,-0.0544680422069409,-0.0507075313775652,-0.0465882825535627,-0.0420636967170048,-0.0370790427475915,-0.0315696833696596,-0.0254588338088077,-0.0186547106365618,-0.0110468803559744,-0.00250155312455887,0.130367123685149,0.204084240599944,0.261239413885235,0.311244795254412,0.357565168429636,0.402107208129129,0.446208403307775,0.490997206840427,0.53757202509922,0.587117327383013,0.640995432855542,0.700823307002844,0.768525776683611,0.846343067473065,0.93677075492275,1.04244321896873,1.1660390903227,1.31033752775619,1.47852016313591,1.67472230524016,1.90480493665686,2.17740674928966,2.50551686521719,2.90909572427044,3.41983110055982,4.0904374466066,5.01441851013191,6.37275869478227,8.56119598227352,12.6158253272622,22.168210550714,59.0794482682652
-0.0928095803741745,-0.0924618659039148,-0.0923546578401671,-0.0924533635662553,-0.0927183291361678,-0.0931089416652768,-0.0935868577057231,-0.0941181515677155,-0.094674407722068,-0.0952329477241272,-0.0957764583702819,-0.096292283381356,-0.0967715874163071,-0.0972085320616318,-0.0975995411688826,-0.0979426871713018,-0.098237201412278,-0.0984830964460312,-0.0986808822216204,-0.0988313572484038,-0.0989354576266793,-0.0989941496000092,-0.0990083541723039,-0.0989788949249729,-0.0989064623237288,-0.0987915895122667,-0.098634635901838,-0.0984357758511784,-0.0981949904590814,-0.0979120610217267,-0.0975865630872635,-0.097217860308697,-0.0968050974815904,-0.0963471922764879,-0.0958428252527992,-0.0952904277820532,-0.0946881675215325,-0.0940339310693438,-0.0933253034019371,-0.0925595436463567,-0.091733556672093,-0.0908438599001225,-0.0898865446171423,-0.0888572309475086,-0.0877510154688358,-0.0865624102528688,-0.0852852718622096,-0.0839127185242464,-0.0824370333212993,-0.0808495507612119,-0.0791405235001943,-0.0772989652468238,-0.0753124649394966,-0.0731669661023287,-0.070846503770837,-0.0683328894375931,-0.0656053319636995,-0.0626399791509286,-0.0594093604224499,-0.0558817054767183,-0.0520201063918612,-0.0477814808225945,-0.043115280758238,-0.0379618735687273,-0.032250498061026,-0.0258966656877998,-0.0187988327956209,-0.0108341098781048,-0.00185269345600486,0.136784564099017,0.207548127633634,0.263609983976275,0.313217439296019,0.359605643772717,0.404640345595122,0.449697166451116,0.495998869764552,0.544794341378607,0.597482807938419,0.65571409811205,0.721464309757004,0.797064250124514,0.885148439095297,0.98851928368682,1.11000040061494,1.25243470845748,1.41896381328711,1.61360436026674,1.84206637252688,2.1128431455347,2.43880553705842,2.83983843933456,3.34762604922537,4.01502742537593,4.93603504421412,6.29295762824476,8.48481057153912,12.5533849194648,22.0897910632916,56.8429451835725
-0.0958431083013049,-0.0954754774977215,-0.0953609597385908,-0.0954616487084089,-0.0957336964643569,-0.0961324287938083,-0.0966162509510955,-0.0971490961368887,-0.0977015076514144,-0.0982506650641094,-0.0987797391854967,-0.0992769218095335,-0.0997343816019166,-0.100147296588672,-0.100513033391357,-0.100830490747252,-0.101099596043056,-0.101320931214296,-0.101495461647061,-0.101624343823563,-0.101708791421883,-0.101749983833396,-0.101749004878346,-0.101706802636928,-0.101624163761075,-0.101501697479226,-0.101339825868452,-0.101138777955931,-0.100898585918221,-0.100619082146069,-0.100299896290711,-0.0999404516464089,-0.0995399603836225,-0.0990974172493144,-0.0986115914108049,-0.0980810161478372,-0.0975039761012827,-0.0968784917707519,-0.0962023009199837,-0.0954728364993388,-0.0946872006289746,-0.0938421341030878,-0.0929339807726655,-0.091958646038096,-0.0909115485290306,-0.0897875638608554,-0.088580959126922,-0.0872853165028404,-0.0858934439901091,-0.0843972708936535,-0.082787725088691,-0.0810545884570437,-0.079186326022608,-0.0771698832387768,-0.0749904445089241,-0.0726311442635975,-0.0700727196524351,-0.0672930909697213,-0.0642668520951295,-0.0609646481880683,-0.0573524112022339,-0.0533904149019227,-0.049032099152146,-0.0442225971922705,-0.0388968778184073,-0.0329773847197081,-0.0263710146609113,-0.0189652207928213,-0.0106229520121751,-0.00117603810069248,0.142388952038537,0.210595927100147,0.265705470916177,0.315031005243288,0.3616236495132,0.407335766270585,0.453610966951505,0.501805814868108,0.553373732395513,0.609999991485097,0.673706890739006,0.746911472987755,0.832394894362512,0.93315625641824,1.05220915433739,1.19250044453028,1.35714571348812,1.55002654449062,1.77666490349721,2.04535985310142,2.36880259509604,2.76671496367433,3.2706313728429,3.93327628450116,4.84853001947773,6.1985478212808,8.38129733781479,12.4280721131685,21.802708193782,53.5764377582567
-0.0994325283990631,-0.0990283840977643,-0.0988833273537988,-0.0989576438118684,-0.0992046435441188,-0.099576894134528,-0.100030818282184,-0.100529382637252,-0.101043087678594,-0.101549734278404,-0.102033488813613,-0.102483672016183,-0.102893550162516,-0.103259274395054,-0.103579020549711,-0.103852327835504,-0.104079609631246,-0.104261802140786,-0.104400118098748,-0.104495877809844,-0.104550395680817,-0.104564905764147,-0.104540514229125,-0.104478170073134,-0.104378647915102,-0.10424253854974,-0.104070244251939,-0.103861976743695,-0.103617756378749,-0.10333741154279,-0.103020577567893,-0.102666694660475,-0.102275004471714,-0.101844545018686,-0.101374143707311,-0.100862408224302,-0.100307715060779,-0.0997081954090565,-0.0990617181384567,-0.0983658695067125,-0.0976179292002009,-0.0968148422177836,-0.0959531860170969,-0.0950291322255704,-0.0940384020769586,-0.0929762145620002,-0.0918372260716594,-0.090615460053766,-0.0893042248864747,-0.0878960177791125,-0.0863824120220545,-0.0847539242956437,-0.0829998579787617,-0.0811081174243052,-0.0790649869302731,-0.0768548665497347,-0.0744599548407941,-0.0718598660105472,-0.0690311654530621,-0.0659468031443913,-0.0625754183569998,-0.0588804811645155,-0.0548192254911767,-0.0503413139922051,-0.0453871553928844,-0.0398857680504522,-0.0337520466261504,-0.0268832380030409,-0.0191543627890382,-0.0104122233619711,0.0233463569247527,0.147261602561072,0.213244240065188,0.267541189412406,0.31671272606248,0.363670286639909,0.41028533484614,0.458108405676457,0.508683231528758,0.563740854865718,0.625345485159815,0.695991483477025,0.778607462828002,0.876415409663755,0.992672336258331,1.13048631801962,1.29297583011735,1.48387617715743,1.708481323984,1.97484179576996,2.29540329310433,2.68963494909739,3.18877598878304,3.84514276915624,4.75192079984622,6.08969585131586,8.25132440864838,12.242999920586,21.3316136493913,49.7465827427969
-0.103625873543795,-0.103168157027291,-0.102964418646112,-0.102976131135157,-0.103156578702233,-0.103458122320281,-0.10383739200132,-0.10425812488484,-0.104692019660968,-0.105118265865883,-0.105522393535281,-0.105894919863572,-0.106230073607677,-0.106524723466808,-0.106777539921273,-0.106988370788557,-0.107157792153274,-0.107286794163757,-0.107376566231724,-0.107428353344357,-0.1074433621162,-0.107422700984628,-0.107367343428808,-0.107278106410035,-0.107155638622136,-0.107000414830277,-0.10681273375454,-0.106592717766884,-0.106340313224851,-0.106055290640068,-0.10573724412927,-0.105385589758222,-0.104999562491082,-0.104578211517428,-0.10412039375849,-0.103624765361284,-0.103089770979546,-0.102513630616725,-0.101894323770555,-0.101229570571323,-0.100516809546492,-0.0997531715715297,-0.0989354494785139,-0.098060062687437,-0.0971230160960314,-0.0961198523073795,-0.0950455960837491,-0.0938946896815437,-0.0926609174349771,-0.0913373176008325,-0.0899160790351226,-0.0883884197206427,-0.0867444434709808,-0.0849729702601869,-0.0830613345133047,-0.0809951442682776,-0.0787579922864106,-0.0763311078140473,-0.0736929346023119,-0.0708186167276858,-0.067679368383561,-0.0642416966591563,-0.0604664367276815,-0.0563075459040774,-0.0517105853983576,-0.0466107944384858,-0.0409306281620683,-0.0345765846235809,-0.0274350823798829,-0.0193670616321981,-0.0102008603346434,0.0458524884215907,0.151463844266959,0.215508461636779,0.269134885957602,0.318296708368632,0.36581123303218,0.413609171746026,0.463400085566915,0.516987858659435,0.576479416943397,0.644434038749581,0.723919196595497,0.818398251403451,0.931430387720442,1.06636275998129,1.22636802724879,1.41503438399245,1.63738590676977,1.90116346999943,2.2184955440212,2.60850619984785,3.10199549504602,3.75060646829594,4.64627263085259,5.96667776303344,8.09584356823838,12.002203503751,20.7044559429722,45.701589622995
-0.108401231050924,-0.107878410405854,-0.107588257307739,-0.107498145099344,-0.107565927935415,-0.10774775011432,-0.108003570052323,-0.108300075436475,-0.108611480822198,-0.10891898923607,-0.109209624121106,-0.109474914208577,-0.109709692311833,-0.109911111260707,-0.110077889955482,-0.110209761173299,-0.110307080019456,-0.110370553128674,-0.110401055271732,-0.110399507581585,-0.110366798359117,-0.110303732808021,-0.110211002101874,-0.110089165126384,-0.10993863832246,-0.109759690507968,-0.109552440557116,-0.109316856500222,-0.109052755069618,-0.108759801027765,-0.108437505818698,-0.108085225216241,-0.107702155724412,-0.107287329532137,-0.1068396078459,-0.106357672427114,-0.105840015149742,-0.105284925370932,-0.104690474874073,-0.104054500100232,-0.103374581329791,-0.102648018410068,-0.10187180254479,-0.101042583564881,-0.100156631983411,-0.0992097949962321,-0.0981974454176759,-0.0971144223301901,-0.0959549619679838,-0.0947126170350483,-0.0933801622608582,-0.0919494835013042,-0.0904114470700422,-0.0887557451996658,-0.0869707125342697,-0.0850431072801134,-0.0829578490022105,-0.080697702934005,-0.0782428979048824,-0.0755706613667602,-0.0726546502138086,-0.0694642497179801,-0.0659637043590836,-0.0621110327830458,-0.0578566634022371,-0.0531417055879096,-0.0478957416163463,-0.0420339831262816,-0.0354535780275547,-0.0280287728944185,-0.0196045229225354,-0.00998798540633496,0.0595112417841058,0.155042871648587,0.217403393351965,0.270507746848622,0.319826346587137,0.368132091883417,0.4174666780355,0.469769922380148,0.527206192599445,0.592387617417059,0.668501311176595,0.759256174361963,0.868570605370262,1.00013059238696,1.15724642148939,1.34337751667281,1.56323675519252,1.8241859079013,2.13795645226477,2.52323112805335,3.01022847462877,3.64966345455521,4.53169217242214,5.82986579262884,7.91604901828213,11.7104220090969,19.9502601271219,41.6761160594549
